Id,Name,DOB
Wellsow01,Owen Wells,12/9/1950
Jonesoz01,Ozell Jones,11/20/1960
Brownpj01,P.J. Brown,10/14/1969
Mannipa01,Pace Mannion,9/22/1960
Sowpa01,Pape Sow,11/22/1981
Sypa01,Pape Sy,4/5/1988
Burkepa01,Pat Burke,12/14/1973
Cummipa01,Pat Cummings,7/11/1956
Dunnpa01,Pat Dunn,3/17/1931
Durhapa01,Pat Durham,3/10/1967
Frinkpa01,Pat Frink,2/18/1945
Garripa01,Pat Garrity,8/23/1976
Rileypa01,Pat Riley,3/20/1945
Eddiepa01,Patrick Eddie,12/27/1967
Ewingpa02,Patrick Ewing,5/20/1984
Obryapa01,Patrick O'Bryant,6/20/1986
Arizipa01,Paul Arizin,4/9/1928
Cloydpa01,Paul Cloyd,6/13/1920
Davispa01,Paul Davis,7/21/1984
Dawkipa01,Paul Dawkins,6/10/1957
Gordopa01,Paul Gordon,4/8/1927
Grahapa01,Paul Graham,11/28/1967
Grantpa01,Paul Grant,1/6/1974
Griffpa01,Paul Griffin,1/20/1954
Hoguedu01,Paul Hogue,4/28/1940
Longpa01,Paul Long,2/8/1944
Mccrapa01,Paul McCracken,9/11/1950
Mcphepa01,Paul McPherson,7/3/1978
Mokespa01,Paul Mokeski,1/3/1957
Neumapa01,Paul Neumann,1/30/1938
Nolenpa01,Paul Nolen,9/3/1929
Presspa01,Paul Pressey,12/24/1958
Ruffnpa01,Paul Ruffner,10/15/1948
Seymopa01,Paul Seymour,1/30/1928
Shirlpa01,Paul Shirley,12/23/1977
Silaspa01,Paul Silas,7/12/1943
Stovapa01,Paul Stovall,8/16/1948
Thomppa01,Paul Thompson,5/25/1961
Walthpa01,Paul Walther,3/23/1927
Westppa01,Paul Westphal,11/30/1950
Podkopa01,Pavel Podkolzin,1/15/1985
Mosspe01,Perry Moss,11/11/1958
Warbipe01,Perry Warbington,9/7/1952
Youngpe01,Perry Young,8/4/1963
Ellispe01,Pervis Ellison,4/3/1967
Brennpe01,Pete Brennan,9/23/1936
Chilcpe01,Pete Chilcutt,9/14/1968
Crosspe01,Pete Cross,3/28/1948
Maravpe01,Pete Maravich,6/22/1947
Myerspe01,Pete Myers,9/15/1963
Willipe01,Pete Williams,3/10/1965
Thibepe01,Peter Thibeaux,10/3/1961
Bondph01,Phil Bond,7/27/1954
Cheniph01,Phil Chenier,10/30/1950
Fordph01,Phil Ford,2/9/1956
Hankiph01,Phil Hankinson,7/26/1951
Hicksph01,Phil Hicks,1/31/1953
Hubbaph01,Phil Hubbard,12/13/1956
Jacksph01,Phil Jackson,9/17/1945
Jordoph01,Phil Jordon,9/12/1933
Lumpkph01,Phil Lumpkin,12/20/1951
Martiph01,Phil Martin,4/2/1928
Rolliph01,Phil Rollins,1/19/1934
Selleph01,Phil Sellers,11/20/1953
Smithph01,Phil Smith,4/22/1952
Walkeph01,Phil Walker,3/20/1956
Zevenph01,Phil Zevenbergen,4/13/1964
Lottpl01,Plummer Lott,12/11/1945
Richapo01,Pooh Richardson,5/14/1966
Jonespo01,Popeye Jones,6/17/1970
Mensapo01,Pops Mensah-Bonsu,9/7/1983
Meriwpo01,Porter Meriwether,3/16/1940
Drobnpr01,Predrag Drobnjak,10/27/1975
Savovpr01,Predrag Savovic,5/21/1976
Brookpr01,Price Brookfield,5/11/1920
Laudepr01,Priest Lauderdale,8/31/1973
Shortpu01,Purvis Short,7/2/1957
Doubyqu01,Quincy Douby,5/16/1984
Lewisqu01,Quincy Lewis,6/26/1977
Bucknqu01,Quinn Buckner,8/20/1954
Dailequ01,Quintin Dailey,1/22/1961
Rossqu01,Quinton Ross,4/30/1981
Woodsqy01,Qyntel Woods,2/16/1981
Curcira01,Radisav Curcic,9/26/1965
Lafrera01,Raef LaFrentz,5/29/1976
Addisra01,Rafael Addison,7/22/1964
Beardra01,Ralph Beard,12/2/1927
Davisra01,Ralph Davis,9/7/1938
Drollra01,Ralph Drollinger,4/20/1954
Jacksra01,Ralph Jackson,10/26/1962
Lewisra01,Ralph Lewis,3/28/1963
Ogdenra01,Ralph Ogden,1/25/1948
Polsora01,Ralph Polson,10/26/1929
Sampsra01,Ralph Sampson,7/7/1960
Simpsra01,Ralph Simpson,8/10/1949
Wellsra01,Ralph Wells,9/3/1940
Childra01,Randolph Childress,9/21/1972
Keysra01,Randolph Keys,4/19/1966
Morrira01,Randolph Morris,1/2/1986
Allenra01,Randy Allen,1/26/1965
Breuera01,Randy Breuer,10/11/1960
Brownra02,Randy Brown,5/22/1968
Dentora01,Randy Denton,2/18/1949
Holcora01,Randy Holcomb,8/8/1979
Livinra01,Randy Livingston,4/2/1975
Smithra01,Randy Smith,12/12/1948
Whitera01,Randy White,11/4/1967
Wittmra01,Randy Wittman,10/28/1959
Woodsra01,Randy Woods,9/23/1970
Nestera01,Rasho Nesterovic,5/30/1976
Cvetkra01,Rastko Cvetkovic,6/22/1970
Vardara01,Ratko Varda,5/6/1979
Marshra01,Rawle Marshall,2/20/1982
Blumera01,Ray Blume,9/23/1958
Corlera01,Ray Corley,1/1/1928
Ellefra01,Ray Ellefson,11/18/1922
Eppsra01,Ray Epps,8/20/1956
Felixra01,Ray Felix,12/10/1930
Lumppra01,Ray Lumpp,7/11/1923
Radzira01,Ray Radziszewski,3/1/1935
Ragelra01,Ray Ragelis,12/10/1928
Scottra01,Ray Scott,7/12/1938
Tolbera01,Ray Tolbert,9/10/1958
Willira01,Ray Williams,10/14/1954
Brownra01,Raymond Brown,7/5/1965
Townsra01,Raymond Townsend,12/20/1955
Holzmre01,Red Holzman,8/10/1920
Rochare01,Red Rocha,9/18/1923
Gainere01,Reece Gaines,1/7/1981
Cartere01,Reggie Carter,10/10/1957
Gearyre01,Reggie Geary,8/31/1973
Hardire01,Reggie Harding,5/4/1942
Johnsre01,Reggie Johnson,6/25/1957
Jordare01,Reggie Jordan,1/26/1968
Kingre01,Reggie King,2/14/1957
Lewisre01,Reggie Lewis,11/21/1965
Millere01,Reggie Miller,8/24/1965
Slatere01,Reggie Slater,8/27/1970
Smithre01,Reggie Smith,8/21/1970
Theusre01,Reggie Theus,10/13/1957
Majorre01,Renaldo Major,5/7/1982
Chapmre01,Rex Chapman,10/5/1967
Morgare01,Rex Morgan,10/27/1948
Waltere01,Rex Walters,3/12/1970
Johnsri01,Rich Johnson,12/18/1946
Jonesri01,Rich Jones,12/27/1946
Kelleri01,Rich Kelley,3/23/1953
Kingri01,Rich King,4/4/1969
Laureri01,Rich Laurel,7/11/1954
Niemari01,Rich Niemann,7/2/1946
Rinalri01,Rich Rinaldi,8/3/1949
Yonakri01,Rich Yonakor,10/3/1958
Anderri01,Richard Anderson,11/19/1960
Cofferi01,Richard Coffey,9/2/1965
Dumasri02,Richard Dumas,5/19/1969
Mortori01,Richard Morton,2/2/1966
Rellfri01,Richard Rellford,2/16/1964
Washiri01,Richard Washington,7/15/1955
Frahmri01,Richie Frahm,8/14/1977
Gueriri01,Richie Guerin,5/29/1932
Reganri01,Richie Regan,11/30/1930
Adelmri01,Rick Adelman,6/16/1946
Barryri01,Rick Barry,3/28/1944
Brunsri01,Rick Brunson,6/14/1972
Carliri01,Rick Carlisle,10/27/1959
Foxri01,Rick Fox,7/24/1969
Hugheri02,Rick Hughes,8/22/1973
Mahorri01,Rick Mahorn,9/21/1958
Roberri01,Rick Roberson,7/7/1947
Robeyri01,Rick Robey,1/30/1956
Weitzri01,Rick Weitzman,4/30/1946
Wilsori01,Rick Wilson,2/7/1956
Brownri01,Rickey Brown,8/20/1958
Greenri01,Rickey Green,8/18/1954
Williri01,Rickey Williams,3/12/1957
Winslri01,Rickie Winslow,7/26/1964
Berryri01,Ricky Berry,10/6/1964
Blantri01,Ricky Blanton,4/21/1966
Davisri01,Ricky Davis,9/23/1979
Graceri01,Ricky Grace,8/20/1967
Piercri01,Ricky Pierce,8/19/1959
Soberri01,Ricky Sobers,1/15/1953
Wilsori02,Ricky Wilson,7/16/1964
Smitsri01,Rik Smits,8/23/1966
Kurzro01,Rob Kurz,3/5/1985
Williro02,Rob Williams,5/5/1961
Archiro01,Robert Archibald,3/29/1980
Churcro01,Robert Churchwell,2/20/1972
Hitero01,Robert Hite,1/12/1984
Horryro01,Robert Horry,8/25/1970
Packro01,Robert Pack,2/3/1969
Parisro01,Robert Parish,8/30/1953
Reidro01,Robert Reid,8/30/1955
Smithro01,Robert Smith,3/10/1955
Swiftro01,Robert Swift,12/3/1985
Traylro01,Robert Traylor,2/1/1977
Werdaro01,Robert Werdann,9/12/1970
Whalero01,Robert Whaley,4/16/1982
Jonesro01,Robin Jones,2/2/1954
Leero02,Rock Lee,5/1/1955
Derliro01,Rod Derline,3/11/1952
Fostero01,Rod Foster,10/10/1960
Freemro01,Rod Freeman,11/5/1950
Higgiro01,Rod Higgins,1/31/1960
Knowlro01,Rod Knowles,2/27/1946
Stricro02,Rod Strickland,7/11/1966
Thornro01,Rod Thorn,5/23/1941
Buforro01,Rodney Buford,11/2/1977
Mccraro01,Rodney McCray,8/29/1961
Monroro01,Rodney Monroe,4/16/1968
Rogerro01,Rodney Rogers,6/20/1971
Whitero02,Rodney White,6/28/1980
Rhodero01,Rodrick Rhodes,9/24/1973
Brownro02,Roger Brown,2/23/1950
Burkmro01,Roger Burkman,5/22/1958
Pheglro01,Roger Phegley,10/16/1956
Powelro01,Roger Powell,1/15/1983
Stricro01,Roger Strickland,9/4/1940
Westro01,Roland West,6/6/1944
Blackro01,Rolando Blackman,2/26/1959
Ferrero01,Rolando Ferreira,5/24/1964
Hansro01,Rollen Hans,4/13/1931
Seltzro01,Rollie Seltz,1/25/1924
Anderro01,Ron Anderson,10/15/1958
Behagro01,Ron Behagen,1/14/1951
Bonharo01,Ron Bonham,5/31/1942
Boonero01,Ron Boone,9/6/1946
Brewero01,Ron Brewer,9/16/1955
Cartero01,Ron Carter,8/31/1956
Cavenro01,Ron Cavenall,4/30/1959
Davisro01,Ron Davis,5/1/1954
Feierro01,Ron Feiereisel,8/6/1931
Filipro01,Ron Filipek,2/5/1944
Harpero01,Ron Harper,1/20/1964
Hornro01,Ron Horn,5/24/1938
Johnsro01,Ron Johnson,7/20/1938
Knighro01,Ron Knight,8/4/1947
Leero01,Ron Lee,11/2/1952
Livinro01,Ron Livingstone,10/9/1925
Mercero01,Ron Mercer,5/18/1976
Moorero01,Ron Moore,1/16/1962
Reedro01,Ron Reed,11/2/1942
Rileyro01,Ron Riley,11/11/1950
Rowanro01,Ron Rowan,4/23/1962
Shavlro01,Ron Shavlik,12/4/1933
Sobiero01,Ron Sobie,9/21/1934
Wattsro01,Ron Watts,5/21/1943
Williro01,Ron Williams,9/24/1944
Duprero01,Ronald Dupree,1/26/1981
Lestero01,Ronnie Lester,1/1/1959
Macgiro01,Ronnie MacGilvray,7/20/1930
Murphro01,Ronnie Murphy,7/29/1964
Seikaro01,Rony Seikaly,5/10/1965
Sparrro01,Rory Sparrow,6/12/1958
Whitero01,Rory White,8/16/1959
Mcleoro01,Roshown McLeod,11/17/1975
Garrero01,Rowland Garrett,7/16/1950
Hinsoro01,Roy Hinson,5/2/1961
Marblro01,Roy Marble,12/13/1966
Rogerro02,Roy Rogers,8/19/1973
Tarplro01,Roy Tarpley,11/28/1964
Boumtru01,Ruben Boumtje-Boumtje,5/20/1978
Nembhru01,Ruben Nembhard,2/20/1972
Patteru01,Ruben Patterson,7/31/1975
Hackeru01,Rudy Hackett,5/10/1953
Larusru01,Rudy LaRusso,11/11/1937
Macklru01,Rudy Macklin,2/19/1958
Tomjaru01,Rudy Tomjanovich,11/24/1948
Whiteru01,Rudy White,6/23/1953
Robinru01,Rumeal Robinson,11/13/1966
Schoeru01,Russ Schoene,4/16/1960
Crossru01,Russell Cross,9/5/1961
Larueru01,Rusty LaRue,12/10/1973
Bowenry01,Ryan Bowen,11/20/1975
Humphry01,Ryan Humphrey,7/24/1979
Lorthry01,Ryan Lorthridge,7/27/1972
Roberry01,Ryan Robertson,10/2/1976
Stackry01,Ryan Stack,7/24/1975
Stoudsa01,Salim Stoudamire,10/11/1982
Bowiesa01,Sam Bowie,3/17/1961
Cassesa01,Sam Cassell,11/18/1969
Jacobsa01,Sam Jacobson,7/22/1975
Jonessa01,Sam Jones,6/24/1933
Laceysa01,Sam Lacey,3/28/1948
Macksa01,Sam Mack,5/26/1970
Mitchsa01,Sam Mitchell,9/2/1963
Pellosa01,Sam Pellom,10/2/1951
Perkisa01,Sam Perkins,6/14/1961
Sibersa01,Sam Sibert,2/11/1949
Stithsa01,Sam Stith,7/22/1937
Vincesa01,Sam Vincent,5/18/1963
Willisa01,Sam Williams,1/22/1945
Worthsa01,Sam Worthen,1/17/1958
Walkesa01,Samaki Walker,2/25/1976
Danilsa01,Sasha Danilovic,2/26/1970
Mccrasc01,Scooter McCray,2/8/1960
Pollasc01,Scot Pollard,2/12/1975
Brooksc01,Scott Brooks,7/31/1965
Burresc01,Scott Burrell,1/12/1971
Englisc01,Scott English,10/20/1950
Haffnsc01,Scott Haffner,2/2/1966
Haskisc01,Scott Haskin,9/19/1970
Hastisc01,Scott Hastings,6/3/1960
Lloydsc01,Scott Lloyd,12/19/1952
Maysc01,Scott May,3/19/1954
Meentsc01,Scott Meents,1/4/1964
Padgesc01,Scott Padgett,4/19/1976
Rothsc01,Scott Roth,6/3/1963
Simssc01,Scott Sims,4/18/1955
Skilesc01,Scott Skiles,3/5/1964
Wedmasc01,Scott Wedman,7/29/1952
Willisc01,Scott Williams,3/21/1968
Pippesc01,Scottie Pippen,9/25/1965
Colsose01,Sean Colson,7/1/1975
Elliose01,Sean Elliott,2/2/1968
Greense01,Sean Green,2/2/1970
Higgise01,Sean Higgins,12/30/1968
Lamplse01,Sean Lampley,9/3/1979
Marksse01,Sean Marks,8/23/1975
Mayse01,Sean May,4/4/1984
Rooksse01,Sean Rooks,9/9/1969
Singlse01,Sean Singletary,9/6/1985
Threase01,Sedale Threatt,9/10/1961
Toneyse01,Sedric Toney,4/13/1962
Moniase01,Sergei Monia,4/15/1983
Halimsh01,Shaler Halimon,3/30/1945
Willish01,Shammond Williams,4/5/1975
Andersh01,Shandon Anderson,12/31/1973
Healsh01,Shane Heal,9/6/1970
Abdursh01,Shareef Abdur-Rahim,12/11/1976
Wrighsh01,Sharone Wright,1/30/1973
Fordsh02,Sharrod Ford,1/9/1982
Bradlsh01,Shawn Bradley,3/22/1972
Kempsh01,Shawn Kemp,11/26/1969
Respesh01,Shawn Respert,2/6/1972
Scottsh01,Shawnelle Scott,6/16/1972
Sealssh01,Shea Seals,8/26/1975
Mcmilsh01,Shellie McMillon,3/11/1936
Jonessh01,Shelton Jones,4/6/1966
Fordsh01,Sherell Ford,8/26/1972
Douglsh01,Sherman Douglas,9/15/1966
Collish01,Sherron Collins,3/18/1987
Raikesh01,Sherwin Raiken,10/29/1928
Greensi01,Si Green,8/20/1933
Catlesi01,Sid Catlett,4/18/1948
Greensi02,Sidney Green,1/4/1961
Lowesi01,Sidney Lowe,1/21/1960
Moncrsi01,Sidney Moncrief,9/21/1957
Wickssi01,Sidney Wicks,9/19/1949
Henrysk01,Skeeter Henry,12/8/1967
Harlisk01,Skip Harlicka,10/14/1946
Martisl01,Slater Martin,10/22/1925
Floydsl01,Sleepy Floyd,3/6/1960
Wattssl01,Slick Watts,7/22/1951
Willisl01,Sly Williams,1/26/1958
Parkesm01,Smush Parker,6/1/1981
Parkeso01,Sonny Parker,3/22/1955
Samakso01,Soumaila Samake,3/18/1978
Claxtsp01,Speedy Claxton,5/8/1978
Haywosp01,Spencer Haywood,4/22/1949
Webbsp01,Spud Webb,7/13/1963
Arcenst01,Stacey Arceneaux,2/17/1936
Augmost01,Stacey Augmon,8/1/1968
Kingst01,Stacey King,1/29/1967
Brownst01,Stan Brown,6/27/1929
Kimbrst01,Stan Kimbrough,4/24/1966
Lovest01,Stan Love,4/9/1949
Mckenst01,Stan McKenzie,10/6/1944
Patrist01,Stan Patrick,5/5/1922
Pietkst01,Stan Pietkiewicz,7/14/1956
Washist01,Stan Washington,1/23/1952
Brundst01,Stanley Brundy,11/13/1967
Jacksst01,Stanley Jackson,10/10/1970
Roberst01,Stanley Roberts,2/7/1970
Johnsst02,Steffond Johnson,11/4/1962
Howarst01,Stephen Howard,7/15/1970
Thompst01,Stephen Thompson,12/2/1968
Alforst01,Steve Alford,11/23/1964
Bracest01,Steve Bracey,8/1/1950
Bucknst01,Steve Bucknall,3/17/1966
Burttst01,Steve Burtt,11/5/1962
Coltest01,Steve Colter,7/24/1962
Courtst01,Steve Courtin,9/21/1942
Downist01,Steve Downing,9/9/1950
Francst01,Steve Francis,2/21/1977
Goodrst01,Steve Goodrich,3/18/1976
Greenst01,Steve Green,10/4/1953
Hamerst01,Steve Hamer,11/13/1973
Harrist01,Steve Harris,10/15/1963
Hawesst01,Steve Hawes,5/26/1950
Hayesst01,Steve Hayes,8/2/1955
Hensost01,Steve Henson,2/2/1968
Johnsst03,Steve Johnson,11/3/1957
Jonesst01,Steve Jones,10/17/1942
Kerrst01,Steve Kerr,9/27/1965
Kuberst01,Steve Kuberski,11/6/1947
Lingest01,Steve Lingenfelter,6/10/1958
Malovst01,Steve Malovic,7/21/1956
Mixst01,Steve Mix,12/30/1947
Pattest01,Steve Patterson,6/24/1948
Schefst01,Steve Scheffler,9/3/1967
Sheppst01,Steve Sheppard,3/21/1954
Stipast01,Steve Stipanovich,11/17/1960
Hillst01,Steven Hill,11/14/1985
Huntest01,Steven Hunter,10/31/1981
Smithst03,Steven Smith,4/12/1983
Smithst02,Stevin Smith,1/24/1972
Grangst01,Stewart Granger,10/27/1961
Vrankst01,Stojko Vrankovic,1/22/1964
Swiftst01,Stromile Swift,11/21/1979
Lantzst01,Stu Lantz,7/13/1946
Grayst01,Stuart Gray,5/27/1963
Natersw01,Swen Nater,1/14/1950
Graysy01,Sylvester Gray,7/8/1967
Norrisy01,Sylvester Norris,2/18/1957
Dunntr01,T.R. Dunn,2/1/1955
Slayta01,Tamar Slay,4/2/1980
Hamilta01,Tang Hamilton,5/26/1978
Kinseta01,Tarence Kinsey,3/21/1984
Abdulta01,Tariq Abdul-Wahad,11/3/1974
Armstta01,Tate Armstrong,10/5/1955
Georgta01,Tate George,5/29/1968
Greenta01,Taurean Green,11/28/1986
Griffta01,Taylor Griffin,4/18/1986
Luckete01,Ted Luckenbill,7/27/1939
Manakte01,Ted Manakas,2/22/1951
Frankte01,Tellis Frank,4/26/1965
Morrite01,Terence Morris,1/11/1979
Stanste01,Terence Stansbury,2/27/1961
Roberte01,Terrance Roberson,12/30/1976
Brandte01,Terrell Brandon,5/20/1970
Renchte01,Terrence Rencher,2/19/1973
Catlete01,Terry Catledge,8/22/1963
Crosbte01,Terry Crosby,1/4/1957
Cummite01,Terry Cummings,3/15/1961
Daviste01,Terry Davis,6/17/1967
Deherte01,Terry Dehere,9/12/1971
Dischte01,Terry Dischinger,11/21/1940
Doziete01,Terry Dozier,6/29/1966
Driscte01,Terry Driscoll,8/28/1947
Duerote01,Terry Duerod,7/29/1956
Furlote01,Terry Furlow,10/18/1954
Millste01,Terry Mills,12/21/1967
Portete01,Terry Porter,4/8/1963
Teaglte01,Terry Teagle,4/10/1960
Thomate01,Terry Thomas,8/20/1953
Tylerte01,Terry Tyler,10/30/1956
Mcreyth01,Thales McReynolds,6/8/1943
Mayesth01,Tharon Mayes,9/9/1968
Smithth01,Theron Smith,10/3/1980
Gardnth01,Thomas Gardner,2/8/1985
Hamilth01,Thomas Hamilton,4/3/1975
Jordath01,Thomas Jordan,5/23/1968
Baileth01,Thurl Bailey,4/7/1961
Brownti01,Tierre Brown,6/3/1979
Basseti01,Tim Bassett,4/1/1951
Breauti01,Tim Breaux,9/19/1970
Hardati01,Tim Hardaway,9/1/1966
Kemptti01,Tim Kempton,1/25/1964
Legleti01,Tim Legler,12/26/1966
Mccorti01,Tim McCormick,3/10/1962
Perryti01,Tim Perry,6/4/1965
Thomati01,Tim Thomas,2/26/1977
Youngti01,Tim Young,2/6/1976
Horfoti01,Tito Horford,1/19/1966
Baileto01,Toby Bailey,11/19/1975
Kimbato01,Toby Kimball,9/7/1942
Knighto01,Toby Knight,5/3/1955
Murphto01,Tod Murphy,12/24/1963
Dayto01,Todd Day,1/7/1970
Fulleto02,Todd Fuller,7/25/1974
Lichtto01,Todd Lichti,1/8/1967
Maccuto01,Todd MacCulloch,1/27/1976
Mitchto01,Todd Mitchell,7/26/1966
Mundtto01,Todd Mundt,5/17/1970
Palazto01,Togo Palazzi,8/8/1932
Abernto01,Tom Abernethy,5/6/1954
Barketo01,Tom Barker,3/11/1955
Blackto01,Tom Black,7/9/1941
Boerwto01,Tom Boerwinkle,8/23/1945
Bosweto01,Tom Boswell,10/2/1953
Brennto01,Tom Brennan,8/6/1930
Burleto01,Tom Burleson,2/24/1952
Chambto01,Tom Chambers,6/21/1959
Copato01,Tom Copa,10/30/1964
Garrito01,Tom Garrick,7/7/1966
Golato01,Tom Gola,1/13/1933
Guglito01,Tom Gugliotta,12/19/1969
Hammoto01,Tom Hammonds,3/27/1967
Hawkito01,Tom Hawkins,12/22/1936
Heinsto01,Tom Heinsohn,8/26/1934
Hendeto01,Tom Henderson,1/26/1952
Hooveto01,Tom Hoover,1/23/1941
Hovasto01,Tom Hovasse,1/31/1967
Ingelto01,Tom Ingelsby,2/12/1951
Kozelto01,Tom Kozelko,7/1/1951
Kroppto01,Tom Kropp,2/12/1953
Lagarto01,Tom LaGarde,2/10/1955
Marshto01,Tom Marshall,1/6/1931
Mcmilto01,Tom McMillen,5/26/1952
Meschto01,Tom Meschery,10/26/1938
Owensto01,Tom Owens,6/28/1949
Payneto01,Tom Payne,11/19/1950
Piotrto01,Tom Piotrowski,10/17/1960
Rikerto01,Tom Riker,2/28/1950
Schefto01,Tom Scheffler,10/27/1954
Sewelto01,Tom Sewell,3/11/1962
Slubyto01,Tom Sluby,2/18/1962
Stithto01,Tom Stith,1/21/1939
Thackto01,Tom Thacker,11/2/1939
Tolbeto01,Tom Tolbert,10/16/1965
Vanarto01,Tom Van Arsdale,2/22/1943
Workmto01,Tom Workman,11/14/1944
Byrneto01,Tommy Byrnes,2/19/1923
Kearnto01,Tommy Kearns,10/6/1936
Kukocto01,Toni Kukoc,9/18/1968
Benneto01,Tony Bennett,6/1/1969
Bobbito01,Tony Bobbitt,10/22/1979
Brownto01,Tony Brown,7/29/1960
Campbto01,Tony Campbell,5/7/1962
Dawsoto01,Tony Dawson,8/25/1967
Delkto01,Tony Delk,1/28/1974
Dumasto01,Tony Dumas,8/25/1972
Farmeto01,Tony Farmer,1/3/1970
Fulleto01,Tony Fuller,9/4/1958
Harrito01,Tony Harris,5/13/1967
Jacksto02,Tony Jackson,1/17/1958
Jarosto01,Tony Jaros,2/22/1920
Lavelto01,Tony Lavelli,7/11/1926
Masseto01,Tony Massenburg,7/31/1967
Priceto01,Tony Price,1/5/1957
Roberto01,Tony Robertson,1/1/1956
Smithto02,Tony Smith,6/14/1968
Whiteto01,Tony White,2/15/1965
Windito01,Tony Windis,1/27/1933
Zenoto01,Tony Zeno,10/1/1957
Brynto01,Torgeir Bryn,8/8/1964
Braggto01,Torraye Braggs,5/15/1976
Jackstr01,Tracy Jackson,4/21/1959
Mooretr01,Tracy Moore,12/28/1965
Murratr01,Tracy Murray,7/25/1971
Langdtr01,Trajan Langdon,5/13/1976
Besttr01,Travis Best,7/12/1972
Dienetr01,Travis Diener,3/1/1982
Granttr01,Travis Grant,1/1/1950
Hansetr01,Travis Hansen,4/15/1978
Knightr01,Travis Knight,9/13/1974
Maystr01,Travis Mays,6/19/1968
Willitr01,Travis Williams,5/27/1969
Rollitr01,Tree Rollins,6/16/1955
Fowlktr01,Tremaine Fowlkes,4/11/1976
Tucketr01,Trent Tucker,12/20/1959
Hassetr01,Trenton Hassell,3/4/1979
Ruffitr01,Trevor Ruffin,9/26/1970
Wilsotr01,Trevor Wilson,3/16/1968
Wintetr01,Trevor Winter,1/7/1974
Gildetr01,Trey Gilder,1/24/1985
Belltr01,Troy Bell,11/10/1980
Hudsotr01,Troy Hudson,3/13/1976
Robintr01,Truck Robinson,10/4/1951
Brittty01,Tyrone Britt,4/18/1944
Corbity01,Tyrone Corbin,12/31/1962
Hillty01,Tyrone Hill,3/19/1968
Nesbyty01,Tyrone Nesby,1/31/1976
Luety01,Tyronn Lue,5/3/1977
Wheelty01,Tyson Wheeler,10/8/1975
Edneyty01,Tyus Edney,2/14/1973
Blabuw01,Uwe Blab,3/26/1962
Flemive01,Vern Fleming,2/4/1962
Gardnve01,Vern Gardner,5/14/1925
Hattove01,Vern Hatton,1/13/1936
Mikkeve01,Vern Mikkelsen,10/21/1928
Maxweve01,Vernon Maxwell,9/12/1965
Marshve01,Vester Marshall,12/22/1948
Bartovi01,Vic Bartolome,9/29/1948
Alexavi01,Victor Alexander,8/31/1969
Khryavi01,Viktor Khryapa,8/3/1982
Bakervi01,Vin Baker,11/23/1971
Borylvi01,Vince Boryla,3/11/1927
Taylovi01,Vince Taylor,9/11/1960
Askewvi01,Vincent Askew,2/28/1966
Yarbrvi01,Vincent Yarbrough,3/21/1981
Esposvi01,Vincenzo Esposito,3/1/1969
Johnsvi01,Vinnie Johnson,9/1/1956
Delnevi01,Vinny Del Negro,8/9/1966
Potapvi01,Vitaly Potapenko,3/21/1975
Divacvl01,Vlade Divac,2/3/1968
Stepavl01,Vladimir Stepania,5/8/1976
Wintevo01,Voise Winters,10/12/1962
Cummivo01,Vonteego Cummings,2/29/1976
Lenarvo01,Voshon Lenard,5/14/1973
Joneswa02,Wali Jones,2/14/1942
Russewa01,Walker Russell,10/26/1960
Bryanwa01,Wallace Bryant,7/14/1959
Anderwa01,Wally Anderzunas,1/11/1946
Osterwa01,Wally Osterkorn,7/6/1928
Rankwa01,Wally Rank,3/1/1958
Szczewa02,Wally Szczerbiak,3/5/1977
Walkewa01,Wally Walker,7/18/1954
Bellawa01,Walt Bellamy,7/24/1939
Daviswa01,Walt Davis,1/5/1931
Fraziwa01,Walt Frazier,3/29/1945
Gilmowa01,Walt Gilmore,2/27/1947
Abdulma01,Walt Hazzard,4/15/1942
Kirkwa01,Walt Kirk,9/3/1924
Lautewa01,Walt Lautenbach,11/17/1922
Weslewa01,Walt Wesley,1/25/1945
Williwa02,Walt Williams,4/16/1970
Berrywa01,Walter Berry,5/14/1964
Bondwa01,Walter Bond,2/1/1969
Daviswa03,Walter Davis,9/9/1954
Dukeswa01,Walter Dukes,6/23/1930
Herrmwa01,Walter Herrmann,6/26/1979
Jordawa01,Walter Jordan,2/19/1956
Mccarwa01,Walter McCarty,2/1/1974
Palmewa01,Walter Palmer,10/23/1968
Sharpwa01,Walter Sharpe,7/18/1986
Jackswa01,Wardell Jackson,7/18/1951
Kiddwa01,Warren Kidd,9/9/1970
Brittwa01,Wayman Britt,8/31/1952
Tisdawa01,Wayman Tisdale,6/9/1964
Coopewa01,Wayne Cooper,11/16/1956
Embrywa01,Wayne Embry,3/26/1937
Hightwa01,Wayne Hightower,1/14/1940
Kreklwa01,Wayne Kreklow,1/4/1957
Moliswa01,Wayne Molis,4/17/1943
Radfowa01,Wayne Radford,5/29/1956
Robinwa01,Wayne Robinson,4/19/1958
Sapplwa01,Wayne Sappleton,11/17/1960
Seewa01,Wayne See,11/3/1923
Simiewa01,Wayne Simien,3/9/1983
Stevewa01,Wayne Stevens,6/19/1936
Turnewa01,Wayne Turner,3/22/1976
Yateswa01,Wayne Yates,11/7/1937
Matthwe01,Wes Matthews,8/24/1959
Unselwe01,Wes Unseld,3/14/1946
Coxwe01,Wesley Cox,1/27/1955
Persowe01,Wesley Person,3/28/1971
Skoogwh01,Whitey Skoog,11/2/1926
Vonniwh01,Whitey Von Nieda,6/19/1922
